Timestamp,Value
02-Mar-22 12:00:43 PM CST,On
02-Mar-22 12:00:44 PM CST,On
12-May-22 6:40:06 AM CDT,On
12-May-22 6:40:06 AM CDT,On
12-May-22 6:40:48 AM CDT,On
12-May-22 6:40:49 AM CDT,Off
12-May-22 6:41:01 AM CDT,On
