Timestamp,Value (°F)
02-Mar-22 12:00:43 PM CST,62.0
02-Mar-22 12:00:43 PM CST,62.0
12-May-22 6:40:06 AM CDT,62.0
12-May-22 6:40:06 AM CDT,62.0
12-May-22 6:40:48 AM CDT,62.0
12-May-22 6:40:49 AM CDT,62.0
