Timestamp,Value (°F)
02-Mar-22 12:00:43 PM CST,78.0
02-Mar-22 12:00:43 PM CST,78.0
12-May-22 6:39:54 AM CDT,78.0
12-May-22 6:40:06 AM CDT,78.0
12-May-22 6:40:48 AM CDT,78.0
12-May-22 6:40:49 AM CDT,82.0
12-May-22 6:41:00 AM CDT,78.0
