Timestamp,Value (cfm)
07-May-22 12:25:00 PM CDT,1064
07-May-22 12:30:00 PM CDT,1058
07-May-22 12:35:00 PM CDT,1069
07-May-22 12:40:00 PM CDT,1052
07-May-22 12:45:00 PM CDT,1063
07-May-22 12:50:00 PM CDT,1070
07-May-22 12:55:00 PM CDT,1074
07-May-22 1:00:00 PM CDT,1080
07-May-22 1:05:00 PM CDT,1059
07-May-22 1:10:00 PM CDT,1051
07-May-22 1:15:00 PM CDT,1066
07-May-22 1:20:00 PM CDT,1053
07-May-22 1:25:00 PM CDT,1060
07-May-22 1:30:00 PM CDT,1057
07-May-22 1:35:00 PM CDT,1066
07-May-22 1:40:00 PM CDT,1059
07-May-22 1:45:00 PM CDT,1059
07-May-22 1:50:00 PM CDT,1069
07-May-22 1:55:00 PM CDT,1073
07-May-22 2:00:00 PM CDT,1079
07-May-22 2:05:00 PM CDT,1086
07-May-22 2:10:00 PM CDT,1097
07-May-22 2:15:00 PM CDT,1095
07-May-22 2:20:00 PM CDT,1097
07-May-22 2:25:00 PM CDT,1098
07-May-22 2:30:00 PM CDT,1096
07-May-22 2:35:00 PM CDT,1094
07-May-22 2:40:00 PM CDT,1099
07-May-22 2:45:00 PM CDT,1100
07-May-22 2:50:00 PM CDT,1101
07-May-22 2:55:00 PM CDT,1091
07-May-22 3:00:00 PM CDT,1095
07-May-22 3:05:00 PM CDT,1093
07-May-22 3:10:00 PM CDT,1103
07-May-22 3:15:00 PM CDT,1084
07-May-22 3:20:00 PM CDT,1091
07-May-22 3:25:00 PM CDT,1097
07-May-22 3:30:00 PM CDT,1091
07-May-22 3:35:00 PM CDT,1098
07-May-22 3:40:00 PM CDT,1091
07-May-22 3:45:00 PM CDT,1090
07-May-22 3:50:00 PM CDT,1095
07-May-22 3:55:00 PM CDT,1090
07-May-22 4:00:00 PM CDT,1100
07-May-22 4:05:00 PM CDT,0
07-May-22 4:10:00 PM CDT,0
07-May-22 4:15:00 PM CDT,0
07-May-22 4:20:00 PM CDT,0
07-May-22 4:25:00 PM CDT,0
07-May-22 4:30:00 PM CDT,0
07-May-22 4:35:00 PM CDT,0
07-May-22 4:40:00 PM CDT,0
07-May-22 4:45:00 PM CDT,0
07-May-22 4:50:00 PM CDT,0
07-May-22 4:55:00 PM CDT,0
07-May-22 5:00:00 PM CDT,0
07-May-22 5:05:00 PM CDT,0
07-May-22 5:10:00 PM CDT,0
07-May-22 5:15:00 PM CDT,0
07-May-22 5:20:00 PM CDT,0
07-May-22 5:25:00 PM CDT,0
07-May-22 5:30:00 PM CDT,0
07-May-22 5:35:00 PM CDT,0
07-May-22 5:40:00 PM CDT,0
07-May-22 5:45:00 PM CDT,0
07-May-22 5:50:00 PM CDT,0
07-May-22 5:55:00 PM CDT,0
07-May-22 6:00:00 PM CDT,0
07-May-22 6:05:00 PM CDT,0
07-May-22 6:10:00 PM CDT,0
07-May-22 6:15:00 PM CDT,0
07-May-22 6:20:00 PM CDT,0
