Timestamp,Value (°F)
05-Jun-22 12:46:54 PM CDT,70.2
05-Jun-22 12:50:04 PM CDT,70.2
05-Jun-22 12:57:29 PM CDT,70.2
05-Jun-22 1:00:29 PM CDT,70.2
05-Jun-22 1:06:57 PM CDT,70.2
05-Jun-22 1:11:59 PM CDT,70.2
05-Jun-22 1:15:03 PM CDT,70.2
05-Jun-22 1:19:08 PM CDT,70.2
05-Jun-22 1:27:16 PM CDT,70.2
05-Jun-22 1:36:13 PM CDT,70.2
05-Jun-22 1:38:00 PM CDT,70.2
05-Jun-22 1:42:32 PM CDT,70.2
05-Jun-22 1:46:28 PM CDT,70.2
05-Jun-22 1:52:47 PM CDT,70.2
05-Jun-22 1:55:03 PM CDT,70.2
05-Jun-22 1:58:34 PM CDT,70.2
05-Jun-22 2:04:41 PM CDT,70.2
05-Jun-22 2:07:48 PM CDT,70.2
05-Jun-22 2:12:48 PM CDT,70.2
05-Jun-22 2:17:07 PM CDT,70.2
05-Jun-22 2:21:17 PM CDT,70.2
05-Jun-22 2:27:28 PM CDT,70.2
05-Jun-22 2:30:51 PM CDT,70.2
05-Jun-22 2:33:08 PM CDT,70.2
05-Jun-22 2:37:26 PM CDT,70.2
05-Jun-22 2:40:15 PM CDT,70.2
05-Jun-22 2:43:19 PM CDT,70.2
05-Jun-22 2:47:46 PM CDT,70.2
05-Jun-22 2:50:03 PM CDT,70.2
05-Jun-22 2:54:26 PM CDT,70.2
05-Jun-22 2:57:17 PM CDT,70.2
05-Jun-22 2:59:00 PM CDT,70.2
05-Jun-22 3:02:12 PM CDT,70.2
05-Jun-22 3:10:05 PM CDT,70.2
05-Jun-22 3:13:48 PM CDT,70.2
05-Jun-22 3:17:50 PM CDT,70.2
05-Jun-22 3:20:44 PM CDT,70.2
05-Jun-22 3:23:36 PM CDT,70.2
05-Jun-22 3:25:50 PM CDT,70.2
05-Jun-22 3:28:41 PM CDT,70.2
05-Jun-22 3:34:11 PM CDT,70.2
05-Jun-22 3:38:12 PM CDT,70.2
05-Jun-22 3:41:35 PM CDT,70.2
05-Jun-22 3:49:15 PM CDT,70.2
05-Jun-22 3:52:40 PM CDT,70.2
05-Jun-22 3:55:02 PM CDT,70.2
05-Jun-22 3:58:54 PM CDT,70.2
05-Jun-22 4:01:42 PM CDT,73.2
05-Jun-22 4:07:53 PM CDT,73.2
05-Jun-22 4:17:56 PM CDT,73.2
05-Jun-22 4:20:14 PM CDT,73.2
05-Jun-22 4:22:53 PM CDT,73.2
05-Jun-22 4:25:57 PM CDT,73.2
05-Jun-22 4:32:06 PM CDT,73.2
05-Jun-22 4:34:35 PM CDT,73.2
05-Jun-22 4:42:16 PM CDT,73.2
05-Jun-22 4:45:47 PM CDT,73.2
05-Jun-22 4:50:07 PM CDT,73.2
05-Jun-22 4:54:31 PM CDT,73.2
05-Jun-22 4:58:13 PM CDT,73.2
05-Jun-22 5:01:16 PM CDT,73.2
05-Jun-22 5:07:18 PM CDT,73.2
05-Jun-22 5:14:02 PM CDT,73.2
05-Jun-22 5:18:13 PM CDT,73.2
05-Jun-22 5:21:07 PM CDT,73.2
05-Jun-22 5:23:40 PM CDT,73.2
05-Jun-22 5:26:35 PM CDT,73.2
05-Jun-22 5:32:43 PM CDT,73.2
05-Jun-22 5:37:09 PM CDT,73.2
05-Jun-22 5:39:03 PM CDT,73.2
05-Jun-22 5:41:20 PM CDT,73.2
05-Jun-22 5:44:43 PM CDT,73.2
05-Jun-22 5:50:59 PM CDT,73.2
05-Jun-22 5:59:03 PM CDT,73.2
05-Jun-22 6:02:00 PM CDT,73.2
05-Jun-22 6:07:31 PM CDT,73.2
05-Jun-22 6:10:00 PM CDT,73.2
05-Jun-22 6:11:39 PM CDT,73.2
05-Jun-22 6:14:23 PM CDT,73.2
05-Jun-22 6:19:38 PM CDT,73.2
05-Jun-22 6:25:19 PM CDT,73.2
05-Jun-22 6:28:34 PM CDT,73.2
05-Jun-22 6:32:46 PM CDT,73.2
05-Jun-22 6:37:21 PM CDT,73.2
05-Jun-22 6:42:04 PM CDT,73.2
05-Jun-22 6:44:14 PM CDT,73.2
05-Jun-22 6:52:16 PM CDT,73.2
05-Jun-22 6:57:15 PM CDT,73.2
05-Jun-22 7:00:43 PM CDT,73.3
05-Jun-22 7:05:51 PM CDT,73.3
05-Jun-22 7:11:02 PM CDT,73.2
05-Jun-22 7:14:05 PM CDT,73.2
05-Jun-22 7:17:47 PM CDT,73.3
05-Jun-22 7:20:31 PM CDT,73.3
05-Jun-22 7:23:16 PM CDT,73.3
05-Jun-22 7:26:39 PM CDT,73.3
05-Jun-22 7:29:58 PM CDT,73.3
05-Jun-22 7:34:01 PM CDT,73.2
05-Jun-22 7:37:31 PM CDT,73.2
05-Jun-22 7:41:04 PM CDT,73.2
05-Jun-22 7:46:24 PM CDT,73.2
05-Jun-22 7:48:44 PM CDT,73.2
05-Jun-22 7:52:16 PM CDT,73.2
05-Jun-22 7:56:35 PM CDT,73.2
05-Jun-22 7:59:04 PM CDT,73.2
05-Jun-22 8:02:05 PM CDT,73.2
05-Jun-22 8:05:21 PM CDT,73.2
05-Jun-22 8:08:13 PM CDT,73.2
05-Jun-22 8:11:45 PM CDT,73.2
05-Jun-22 8:15:19 PM CDT,73.2
05-Jun-22 8:18:47 PM CDT,73.2
05-Jun-22 8:21:43 PM CDT,73.2
05-Jun-22 8:26:46 PM CDT,73.2
05-Jun-22 8:30:26 PM CDT,73.2
05-Jun-22 8:33:33 PM CDT,73.2
05-Jun-22 8:38:27 PM CDT,73.2
05-Jun-22 8:43:18 PM CDT,73.2
05-Jun-22 9:00:35 PM CDT,73.2
05-Jun-22 9:03:11 PM CDT,73.2
05-Jun-22 9:07:12 PM CDT,73.2
05-Jun-22 9:08:33 PM CDT,73.2
05-Jun-22 9:13:58 PM CDT,73.2
05-Jun-22 9:18:02 PM CDT,73.2
05-Jun-22 9:21:35 PM CDT,73.2
05-Jun-22 9:22:52 PM CDT,73.2
05-Jun-22 9:25:29 PM CDT,73.2
05-Jun-22 9:28:39 PM CDT,73.2
05-Jun-22 9:31:42 PM CDT,73.2
05-Jun-22 9:39:00 PM CDT,73.2
05-Jun-22 9:43:23 PM CDT,73.2
05-Jun-22 9:46:34 PM CDT,73.2
05-Jun-22 9:50:57 PM CDT,73.2
05-Jun-22 9:55:11 PM CDT,73.2
05-Jun-22 9:59:40 PM CDT,73.2
05-Jun-22 10:02:55 PM CDT,73.2
05-Jun-22 10:08:20 PM CDT,73.2
05-Jun-22 10:10:46 PM CDT,73.2
05-Jun-22 10:14:30 PM CDT,73.2
05-Jun-22 10:21:16 PM CDT,73.2
05-Jun-22 10:23:52 PM CDT,73.2
05-Jun-22 10:30:30 PM CDT,73.2
05-Jun-22 10:32:34 PM CDT,73.2
05-Jun-22 10:35:44 PM CDT,73.2
05-Jun-22 10:39:33 PM CDT,73.2
05-Jun-22 10:43:50 PM CDT,73.2
05-Jun-22 10:47:45 PM CDT,73.2
05-Jun-22 10:59:23 PM CDT,73.2
05-Jun-22 11:02:45 PM CDT,73.2
05-Jun-22 11:06:41 PM CDT,73.2
05-Jun-22 11:11:40 PM CDT,73.2
05-Jun-22 11:15:09 PM CDT,73.2
05-Jun-22 11:17:50 PM CDT,73.2
05-Jun-22 11:21:36 PM CDT,73.2
05-Jun-22 11:25:01 PM CDT,73.2
05-Jun-22 11:30:04 PM CDT,73.2
05-Jun-22 11:33:54 PM CDT,73.2
05-Jun-22 11:37:29 PM CDT,73.2
05-Jun-22 11:41:10 PM CDT,73.2
05-Jun-22 11:43:07 PM CDT,73.2
05-Jun-22 11:48:24 PM CDT,73.2
05-Jun-22 11:53:40 PM CDT,73.2
05-Jun-22 11:57:24 PM CDT,73.2
05-Jun-22 11:59:59 PM CDT,73.2
06-Jun-22 12:04:21 AM CDT,73.2
06-Jun-22 12:07:30 AM CDT,73.2
06-Jun-22 12:13:42 AM CDT,73.2
06-Jun-22 12:16:58 AM CDT,73.2
06-Jun-22 12:18:19 AM CDT,73.2
06-Jun-22 12:22:08 AM CDT,73.2
06-Jun-22 12:24:58 AM CDT,73.2
06-Jun-22 12:28:19 AM CDT,73.2
06-Jun-22 12:31:44 AM CDT,73.2
06-Jun-22 12:34:12 AM CDT,73.2
06-Jun-22 12:39:43 AM CDT,73.2
06-Jun-22 12:45:09 AM CDT,73.2
